timestamp,PI_71
2020-04-28 13:04:02,86.8
2020-04-28 13:05:02,88.0
2020-04-28 13:06:12,88.2
2020-04-28 13:07:12,88.0
2020-04-28 13:08:12,87.6
2020-04-28 13:09:22,87.2
2020-04-28 13:10:22,87.0
2020-04-28 13:11:22,87.0
2020-04-28 13:12:22,87.2
2020-04-28 13:13:32,87.6
2020-04-28 13:14:32,87.8
2020-04-28 13:15:32,88.2
2020-04-28 13:16:43,88.6
2020-04-28 13:17:43,88.8
2020-04-28 13:18:43,88.8
2020-04-28 13:19:43,89.0
2020-04-28 13:20:53,89.0
2020-04-28 13:21:53,89.0
2020-04-28 13:22:53,89.0
2020-04-28 13:24:03,89.0
2020-04-28 13:25:03,89.0
2020-04-28 13:26:03,88.8
2020-04-28 13:27:13,88.8
2020-04-28 13:28:13,88.8
2020-04-28 13:29:13,88.8
2020-04-28 13:30:13,88.6
2020-04-28 13:31:23,88.4
2020-04-28 13:32:23,87.8
2020-04-28 13:33:23,87.2
2020-04-28 13:34:33,86.6
2020-04-28 13:35:33,86.2
2020-04-28 13:36:34,86.0
2020-04-28 13:37:44,85.8
2020-04-28 13:38:44,85.6
2020-04-28 13:39:44,85.4
2020-04-28 13:40:44,85.2
2020-04-28 13:41:54,85.0
2020-04-28 13:42:54,85.0
2020-04-28 13:43:54,85.0
2020-04-28 13:45:04,85.0
2020-04-28 13:46:04,85.0
2020-04-28 13:47:04,85.2
2020-04-28 13:48:04,85.4
2020-04-28 13:49:14,85.6
2020-04-28 13:50:14,86.0
2020-04-28 13:51:14,86.6
2020-04-28 13:52:24,87.0
2020-04-28 13:53:24,87.4
2020-04-28 13:54:24,88.0
2020-04-28 13:55:35,88.8
2020-04-28 13:56:35,89.8
2020-04-28 13:57:35,91.2
2020-04-28 13:58:35,93.2
2020-04-28 13:59:45,95.4
2020-04-28 14:00:45,97.8
2020-04-28 14:01:45,100.4
2020-04-28 14:02:55,103.6
2020-04-28 14:03:55,107.0
2020-04-28 14:04:55,110.4
2020-04-28 14:05:55,114.0
2020-04-28 14:07:05,117.8
2020-04-28 14:08:05,121.2
2020-04-28 14:09:05,124.6
2020-04-28 14:10:15,128.2
2020-04-28 14:11:15,131.8
2020-04-28 14:12:15,135.2
2020-04-28 14:13:15,138.8
2020-04-28 14:14:25,142.4
2020-04-28 14:15:26,146.0
2020-04-28 14:16:26,149.6
2020-04-28 14:17:36,153.4
2020-04-28 14:18:36,157.6
2020-04-28 14:19:36,162.0
2020-04-28 14:20:46,167.0
2020-04-28 14:21:46,172.2
2020-04-28 14:22:46,177.6
2020-04-28 14:23:46,182.8
2020-04-28 14:24:56,187.8
2020-04-28 14:25:56,192.2
2020-04-28 14:26:56,196.2
2020-04-28 14:28:06,199.2
2020-04-28 14:29:06,201.0
2020-04-28 14:30:06,201.8
2020-04-28 14:31:06,202.0
2020-04-28 14:32:16,201.4
2020-04-28 14:33:16,200.8
2020-04-28 14:34:17,200.4
2020-04-28 14:35:27,200.8
2020-04-28 14:36:27,201.6
2020-04-28 14:37:27,203.2
2020-04-28 14:38:37,205.6
2020-04-28 14:39:37,208.6
2020-04-28 14:40:37,211.6
2020-04-28 14:41:37,214.8
2020-04-28 14:42:47,218.2
2020-04-28 14:43:47,221.4
2020-04-28 14:44:47,224.6
2020-04-28 14:45:57,227.8
2020-04-28 14:46:57,230.4
2020-04-28 14:47:57,232.4
2020-04-28 14:49:07,233.8
2020-04-28 14:50:07,234.6
2020-04-28 14:51:07,234.6
2020-04-28 14:52:07,234.4
2020-04-28 14:53:18,233.4
2020-04-28 14:54:18,231.2
2020-04-28 14:55:18,226.4
2020-04-28 14:56:28,219.0
2020-04-28 14:57:28,209.4
2020-04-28 14:58:28,197.8
2020-04-28 14:59:28,185.2
2020-04-28 15:00:38,173.2
2020-04-28 15:01:38,162.2
2020-04-28 15:02:38,152.0
2020-04-28 15:03:48,143.0
2020-04-28 15:04:48,135.2
2020-04-28 15:05:48,128.4
2020-04-28 15:06:48,122.8
2020-04-28 15:07:58,118.2
2020-04-28 15:08:58,114.6
2020-04-28 15:09:58,111.6
2020-04-28 15:11:08,109.2
2020-04-28 15:12:08,107.4
2020-04-28 15:13:08,106.2
2020-04-28 15:14:19,105.2
2020-04-28 15:15:19,104.6
2020-04-28 15:16:19,104.2
2020-04-28 15:17:19,103.8
2020-04-28 15:18:29,103.2
2020-04-28 15:19:29,103.0
2020-04-28 15:20:29,102.8
2020-04-28 15:21:39,102.8
2020-04-28 15:22:39,103.0
2020-04-28 15:23:39,103.6
2020-04-28 15:24:39,104.2
2020-04-28 15:25:49,105.2
2020-04-28 15:26:49,106.2
2020-04-28 15:27:49,107.4
2020-04-28 15:28:59,108.6
2020-04-28 15:29:59,109.8
2020-04-28 15:30:59,110.8
2020-04-28 15:31:59,112.0
2020-04-28 15:33:10,113.2
2020-04-28 15:34:10,114.6
2020-04-28 15:35:10,116.2
2020-04-28 15:36:20,118.0
2020-04-28 15:37:20,119.8
2020-04-28 15:38:20,121.6
2020-04-28 15:39:30,123.4
2020-04-28 16:04:11,198.0
2020-04-28 16:05:11,199.0
2020-04-28 16:06:11,200.0
2020-04-28 16:07:11,201.0
2020-04-28 16:08:12,201.6
2020-04-28 16:09:12,203.0
2020-04-28 16:10:12,204.0
2020-04-28 16:11:12,204.6
2020-04-28 16:12:22,204.6
2020-04-28 16:13:22,204.6
2020-04-28 16:14:22,204.0
2020-04-28 16:15:22,203.2
2020-04-28 16:16:22,202.4
2020-04-28 16:17:22,201.6
2020-04-28 16:18:22,200.4
2020-04-28 16:19:22,199.6
2020-04-28 16:20:22,199.0
2020-04-28 16:21:32,198.4
2020-04-28 16:22:32,198.2
2020-04-28 16:23:32,198.6
2020-04-28 16:24:32,199.2
2020-04-28 16:25:32,200.2
2020-04-28 16:26:32,201.2
2020-04-28 16:27:33,202.0
2020-04-28 16:28:33,202.4
2020-04-28 16:29:33,202.6
2020-04-28 16:30:43,202.2
2020-04-28 16:31:43,201.6
2020-04-28 16:32:43,201.0
2020-04-28 16:33:43,200.4
2020-04-28 16:34:43,199.8
2020-04-28 16:35:43,199.2
2020-04-28 16:36:43,198.6
2020-04-28 16:37:43,198.0
2020-04-28 16:38:53,197.4
2020-04-28 16:39:53,196.4
2020-04-28 16:40:53,195.6
2020-04-28 16:41:53,194.8
2020-04-28 16:42:53,193.8
2020-04-28 16:43:53,192.6
2020-04-28 16:44:53,191.8
2020-04-28 16:45:53,190.6
2020-04-28 16:47:04,189.4
2020-04-28 16:48:04,188.2
2020-04-28 16:49:04,187.2
2020-04-28 16:50:04,186.2
2020-04-28 16:51:04,185.4
2020-04-28 16:52:04,184.6
2020-04-28 16:53:04,183.8
2020-04-28 16:54:04,183.0
2020-04-28 16:55:14,182.0
2020-04-28 16:56:14,181.0
2020-04-28 16:57:14,180.2
2020-04-28 16:58:14,179.6
2020-04-28 16:59:14,179.0
2020-04-28 17:00:14,178.6
2020-04-28 17:01:14,178.4
2020-04-28 17:02:14,178.2
2020-04-28 17:03:24,178.0
2020-04-28 17:04:24,178.0
2020-04-28 17:05:25,178.0
2020-04-28 17:06:25,178.0
2020-04-28 17:07:25,178.0
2020-04-28 17:08:25,178.0
2020-04-28 17:09:25,178.2
2020-04-28 17:10:25,178.4
2020-04-28 17:11:35,178.4
2020-04-28 17:12:35,178.6
2020-04-28 17:13:35,178.8
2020-04-28 17:14:35,178.8
2020-04-28 17:15:35,178.8
2020-04-28 17:16:35,179.0
2020-04-28 17:17:35,179.0
2020-04-28 17:18:35,179.0
2020-04-28 17:19:45,179.0
2020-04-28 17:20:45,179.0
2020-04-28 17:21:45,179.0
2020-04-28 17:22:45,179.0
2020-04-28 17:23:46,179.4
2020-04-28 17:24:46,181.8
2020-04-28 17:25:46,184.0
2020-04-28 17:26:46,186.2
2020-04-28 17:27:56,188.8
2020-04-28 17:28:56,191.2
2020-04-28 17:29:56,192.2
2020-04-28 17:30:56,193.8
2020-04-28 17:31:56,195.8
2020-04-28 17:32:56,197.8
2020-04-28 17:33:56,200.2
2020-04-28 17:35:06,203.0
2020-04-28 17:36:06,206.2
2020-04-28 17:37:06,209.4
2020-04-28 17:38:06,212.4
2020-04-28 17:39:06,214.8
2020-04-28 17:40:06,216.4
2020-04-28 17:41:06,217.2
2020-04-28 17:42:06,217.6
2020-04-28 17:43:16,217.6
2020-04-28 17:44:16,217.6
2020-04-28 17:45:17,217.2
2020-04-28 17:46:17,216.8
2020-04-28 17:47:17,216.2
2020-04-28 17:48:17,215.6
2020-04-28 17:49:17,214.8
2020-04-28 17:50:17,214.0
2020-04-28 17:51:27,212.8
2020-04-28 17:52:27,211.4
2020-04-28 17:53:27,210.0
2020-04-28 17:54:27,208.4
2020-04-28 17:55:27,206.6
2020-04-28 17:56:27,205.0
2020-04-28 17:57:27,203.4
2020-04-28 17:58:27,201.8
2020-04-28 17:59:37,200.4
2020-04-28 18:00:37,199.2
2020-04-28 18:01:37,198.0
2020-04-28 18:02:38,197.0
2020-04-28 18:03:38,196.2
2020-04-28 18:04:38,195.6
2020-04-28 18:05:38,195.2
2020-04-28 18:06:48,195.0
2020-04-28 18:07:48,195.2
2020-04-28 18:08:48,195.4
2020-04-28 18:09:48,195.6
2020-04-28 18:10:48,195.8
2020-04-28 18:11:48,196.0
2020-04-28 18:12:48,196.0
2020-04-28 18:13:48,196.0
2020-04-28 18:14:58,196.0
2020-04-28 18:15:58,196.0
2020-04-28 18:16:58,196.0
2020-04-28 18:17:58,196.0
2020-04-28 18:18:58,196.0
2020-04-28 18:19:58,196.0
2020-04-28 18:20:58,196.0
2020-04-28 18:22:08,196.0
2020-04-28 18:23:09,195.8
2020-04-28 18:24:09,195.6
2020-04-28 18:25:09,195.4
2020-04-28 18:26:09,195.0
2020-04-28 18:27:09,194.6
2020-04-28 18:28:09,194.4
2020-04-28 18:29:09,194.2
2020-04-28 18:30:00,193.8989814567679
2020-04-28 18:30:19,193.8
2020-04-28 18:31:19,193.6
2020-04-28 18:32:19,193.4
2020-04-28 18:33:19,193.2
2020-04-28 18:34:19,193.0
2020-04-28 18:35:19,193.0
2020-04-28 18:36:19,193.0
2020-04-28 18:37:19,193.0
2020-04-28 18:38:29,193.0
2020-04-28 18:39:29,193.2
2020-04-28 18:40:29,193.4
2020-04-28 18:41:30,193.8
2020-04-28 18:42:30,194.2
2020-04-28 18:43:30,194.6
2020-04-28 18:44:30,195.0
2020-04-28 18:45:40,195.4
2020-04-28 18:46:40,195.8
2020-04-28 18:47:40,196.2
2020-04-28 18:48:40,196.6
2020-04-28 18:49:40,197.0
2020-04-28 18:50:40,197.4
2020-04-28 18:51:40,197.6
2020-04-28 18:52:40,197.8
2020-04-28 18:53:50,198.0
2020-04-28 18:54:50,198.0
2020-04-28 18:55:50,198.2
2020-04-28 18:56:50,198.2
2020-04-28 18:57:50,198.4
2020-04-28 18:58:50,198.6
2020-04-28 18:59:50,198.6
2020-04-28 19:00:51,198.6
2020-04-28 19:02:01,198.6
2020-04-28 19:03:01,198.4
2020-04-28 19:04:01,198.2
2020-04-28 19:05:01,198.2
2020-04-28 19:06:01,198.0
2020-04-28 19:07:01,197.8
2020-04-28 19:08:01,197.6
2020-04-28 19:09:01,197.4
2020-04-28 19:10:11,197.0
2020-04-28 19:11:11,196.6
2020-04-28 19:12:11,196.4
2020-04-28 19:13:11,196.2
2020-04-28 19:14:11,195.8
2020-04-28 19:15:11,195.6
2020-04-28 19:16:11,195.4
2020-04-28 19:17:11,195.2
2020-04-28 19:18:21,195.0
2020-04-28 19:19:22,195.0
2020-04-28 19:20:22,195.0
2020-04-28 19:21:22,195.0
2020-04-28 19:22:22,195.0
2020-04-28 19:23:22,195.0
2020-04-28 19:24:22,195.2
2020-04-28 19:25:32,195.2
2020-04-28 19:26:32,195.4
2020-04-28 19:27:32,195.6
2020-04-28 19:28:32,195.8
2020-04-28 19:29:32,195.8
2020-04-28 19:30:32,196.0
2020-04-28 19:31:32,196.0
2020-04-28 19:32:32,196.0
2020-04-28 19:33:42,196.0
2020-04-28 19:34:42,196.0
2020-04-28 19:35:42,196.0
2020-04-28 19:36:42,196.0
2020-04-28 19:37:43,196.2
2020-04-28 19:38:43,196.4
2020-04-28 19:39:43,196.6
2020-04-28 19:40:43,196.8
2020-04-28 19:41:53,197.0
2020-04-28 19:42:53,197.2
2020-04-28 19:43:53,197.4
2020-04-28 19:44:53,197.6
2020-04-28 19:45:53,197.6
2020-04-28 19:46:53,197.8
2020-04-28 19:47:53,197.8
2020-04-28 19:48:53,197.8
2020-04-28 19:50:03,197.8
2020-04-28 19:51:03,198.0
2020-04-28 19:52:03,198.0
2020-04-28 19:53:03,198.0
2020-04-28 19:54:03,198.0
2020-04-28 19:55:03,198.0
2020-04-28 19:56:03,198.0
2020-04-28 19:57:04,198.0
2020-04-28 19:58:14,198.0
2020-04-28 19:59:14,197.8
2020-04-28 20:00:14,197.6
2020-04-28 20:01:14,197.4
2020-04-28 20:02:14,197.2
2020-04-28 20:03:14,197.0
2020-04-28 20:04:14,197.0
2020-04-28 20:05:14,197.0
2020-04-28 20:06:24,197.0
2020-04-28 20:07:24,197.0
2020-04-28 20:08:24,197.0
2020-04-28 20:09:24,197.0
2020-04-28 20:10:24,196.8
2020-04-28 20:11:24,196.6
2020-04-28 20:12:24,196.6
2020-04-28 20:13:34,196.4
2020-04-28 20:14:34,196.2
2020-04-28 20:15:35,196.2
2020-04-28 20:16:35,196.2
2020-04-28 20:17:35,196.0
2020-04-28 20:18:35,196.0
2020-04-28 20:19:35,196.0
2020-04-28 20:20:35,196.0
2020-04-28 20:21:45,196.0
2020-04-28 20:22:45,196.0
2020-04-28 20:23:45,196.0
2020-04-28 20:24:45,196.0
2020-04-28 20:25:45,196.2
2020-04-28 20:26:45,196.4
2020-04-28 20:27:45,196.6
2020-04-28 20:28:55,196.8
2020-04-28 20:29:55,197.0
2020-04-28 20:30:00,197.00753363110113
2020-04-28 20:30:55,197.0
2020-04-28 20:31:55,197.0
2020-04-28 20:32:55,197.0
2020-04-28 20:33:55,197.0
2020-04-28 20:34:56,197.0
2020-04-28 20:35:56,197.0
2020-04-28 20:37:06,197.0
2020-04-28 20:38:06,197.0
2020-04-28 20:39:06,197.0
2020-04-28 20:40:06,197.2
2020-04-28 20:41:06,197.2
2020-04-28 20:42:06,197.4
2020-04-28 20:43:06,197.6
2020-04-28 20:44:06,197.8
2020-04-28 20:45:16,197.8
2020-04-28 20:46:16,198.0
2020-04-28 20:47:16,198.0
2020-04-28 20:48:16,198.0
2020-04-28 20:49:16,198.0
2020-04-28 20:50:16,198.0
2020-04-28 20:51:16,198.0
2020-04-28 20:52:16,198.0
2020-04-28 20:53:27,198.0
2020-04-28 20:54:27,198.0
2020-04-28 20:55:27,198.0
2020-04-28 20:56:27,198.0
2020-04-28 20:57:27,198.0
2020-04-28 20:58:27,198.0
2020-04-28 20:59:27,198.0
2020-04-28 21:00:27,198.0
2020-04-28 21:01:37,198.2
2020-04-28 21:02:37,198.2
2020-04-28 21:03:37,198.2
2020-04-28 21:04:37,198.2
2020-04-28 21:05:37,198.2
2020-04-28 21:06:37,198.2
2020-04-28 21:07:37,198.4
2020-04-28 21:08:47,198.6
2020-04-28 21:09:47,198.8
2020-04-28 21:10:47,199.0
2020-04-28 21:11:47,199.0
2020-04-28 21:12:47,199.0
2020-04-28 21:13:48,199.0
2020-04-28 21:14:48,199.0
2020-04-28 21:15:48,199.0
2020-04-28 21:16:58,199.0
2020-04-28 21:17:58,199.0
2020-04-28 21:18:58,199.0
2020-04-28 21:19:58,199.0
2020-04-28 21:20:58,199.0
2020-04-28 21:21:58,199.0
2020-04-28 21:22:58,199.2
2020-04-28 21:24:08,199.4
2020-04-28 21:25:08,199.6
2020-04-28 21:26:08,199.8
2020-04-28 21:27:08,199.8
2020-04-28 21:28:08,199.8
2020-04-28 21:29:08,199.8
2020-04-28 21:30:08,199.8
2020-04-28 21:31:08,199.8
2020-04-28 21:32:18,200.0
2020-04-28 21:33:18,200.0
2020-04-28 21:34:19,200.0
2020-04-28 21:35:19,200.0
2020-04-28 21:36:19,199.8
2020-04-28 21:37:19,199.8
2020-04-28 21:38:19,199.8
2020-04-28 21:39:19,199.8
2020-04-28 21:40:29,199.8
2020-04-28 21:41:29,200.0
2020-04-28 21:42:29,200.0
2020-04-28 21:43:29,200.0
2020-04-28 21:44:29,200.0
2020-04-28 21:45:00,200.00000843242537
2020-04-28 21:45:29,200.0
2020-04-28 21:46:29,200.0
2020-04-28 21:47:29,200.0
2020-04-28 21:48:39,200.0
2020-04-28 21:49:39,200.2
2020-04-28 21:50:39,200.2
2020-04-28 21:51:40,200.2
2020-04-28 21:52:40,200.2
2020-04-28 21:53:40,200.2
2020-04-28 21:54:40,200.0
2020-04-28 21:55:40,200.0
2020-04-28 21:56:50,200.2
2020-04-28 21:57:50,200.4
2020-04-28 21:58:50,200.4
2020-04-28 21:59:50,200.4
2020-04-28 22:00:50,200.6
2020-04-28 22:01:50,200.6
2020-04-28 22:02:50,200.6
2020-04-28 22:04:00,200.8
2020-04-28 22:05:00,201.0
2020-04-28 22:06:00,201.0
2020-04-28 22:07:00,201.0
2020-04-28 22:08:00,201.0
2020-04-28 22:09:00,201.0
2020-04-28 22:10:00,201.0
2020-04-28 22:11:00,201.0
2020-04-28 22:12:11,201.0
